법정동코드,시도명,시군구코드,시군구명,읍면동코드,읍면동명,리명
4146311800,경기도,41463,용인시기흥구,11800,보정동,
4146510100,경기도,41465,용인시수지구,10100,풍덕천동,
4146510200,경기도,41465,용인시수지구,10200,죽전동,
4146510300,경기도,41465,용인시수지구,10300,동천동,
4146510500,경기도,41465,용인시수지구,10500,신봉동,
4146510600,경기도,41465,용인시수지구,10600,성복동,
4146134029,경기도,41461,용인시처인구,34029,원삼면,목신리
4161011100,경기도,41610,광주시,11100,장지동,
4161011200,경기도,41610,광주시,11200,역동,
4161011300,경기도,41610,광주시,11300,목동,
4161025300,경기도,41610,광주시,25300,초월읍,
4161025321,경기도,41610,광주시,25321,초월읍,대쌍령리
4163032030,경기도,41630,양주시,32030,남면,황방리
4163033000,경기도,41630,양주시,33000,광적면,
4163033021,경기도,41630,양주시,33021,광적면,가납리
4163033022,경기도,41630,양주시,33022,광적면,광석리
4163033023,경기도,41630,양주시,33023,광적면,우고리
4163033024,경기도,41630,양주시,33024,광적면,비암리
4163033025,경기도,41630,양주시,33025,광적면,효촌리
4163033026,경기도,41630,양주시,33026,광적면,덕도리
4163033027,경기도,41630,양주시,33027,광적면,석우리
4163034000,경기도,41630,양주시,34000,장흥면,
4161025322,경기도,41610,광주시,25322,초월읍,쌍동리
4161025323,경기도,41610,광주시,25323,초월읍,산이리
4161025324,경기도,41610,광주시,25324,초월읍,늑현리
4161025325,경기도,41610,광주시,25325,초월읍,학동리
4161025326,경기도,41610,광주시,25326,초월읍,선동리
4161025327,경기도,41610,광주시,25327,초월읍,용수리
4161025328,경기도,41610,광주시,25328,초월읍,신월리
4161025329,경기도,41610,광주시,25329,초월읍,지월리
4161025330,경기도,41610,광주시,25330,초월읍,무갑리
4159041036,경기도,41590,화성시,41036,정남면,내리
4161035028,경기도,41610,광주시,35028,남종면,우천리
4159025624,경기도,41590,화성시,25624,우정읍,한각리
4159025625,경기도,41590,화성시,25625,우정읍,멱우리
4159025626,경기도,41590,화성시,25626,우정읍,화수리
4159025627,경기도,41590,화성시,25627,우정읍,주곡리
4159025628,경기도,41590,화성시,25628,우정읍,이화리
4159025629,경기도,41590,화성시,25629,우정읍,석천리
4159025630,경기도,41590,화성시,25630,우정읍,매향리
4159025631,경기도,41590,화성시,25631,우정읍,화산리
4159025632,경기도,41590,화성시,25632,우정읍,조암리
4159025633,경기도,41590,화성시,25633,우정읍,국화리
4159031000,경기도,41590,화성시,31000,매송면,
4159031021,경기도,41590,화성시,31021,매송면,천천리
4159031023,경기도,41590,화성시,31023,매송면,어천리
4159031024,경기도,41590,화성시,31024,매송면,숙곡리
4159031025,경기도,41590,화성시,31025,매송면,야목리
4159031027,경기도,41590,화성시,31027,매송면,원리
4159032000,경기도,41590,화성시,32000,비봉면,
4159032022,경기도,41590,화성시,32022,비봉면,남전리
4159032023,경기도,41590,화성시,32023,비봉면,유포리
4159032024,경기도,41590,화성시,32024,비봉면,삼화리
4159032026,경기도,41590,화성시,32026,비봉면,쌍학리
4159032027,경기도,41590,화성시,32027,비봉면,청요리
4159032028,경기도,41590,화성시,32028,비봉면,자안리
4159033021,경기도,41590,화성시,33021,마도면,석교리
4159033022,경기도,41590,화성시,33022,마도면,두곡리
4159033024,경기도,41590,화성시,33024,마도면,쌍송리
4159033025,경기도,41590,화성시,33025,마도면,청원리
4159033026,경기도,41590,화성시,33026,마도면,슬항리
4159033028,경기도,41590,화성시,33028,마도면,백곡리
4159033029,경기도,41590,화성시,33029,마도면,금당리
4159033030,경기도,41590,화성시,33030,마도면,고모리
4159034021,경기도,41590,화성시,34021,송산면,사강리
4159034022,경기도,41590,화성시,34022,송산면,봉가리
4159034024,경기도,41590,화성시,34024,송산면,용포리
4159034025,경기도,41590,화성시,34025,송산면,고정리
4159034026,경기도,41590,화성시,34026,송산면,쌍정리
4161025331,경기도,41610,광주시,25331,초월읍,서하리
4161025332,경기도,41610,광주시,25332,초월읍,도평리
4163034022,경기도,41630,양주시,34022,장흥면,울대리
4163034023,경기도,41630,양주시,34023,장흥면,부곡리
4163034024,경기도,41630,양주시,34024,장흥면,석현리
4163034026,경기도,41630,양주시,34026,장흥면,삼상리
4163034027,경기도,41630,양주시,34027,장흥면,삼하리
4165000000,경기도,41650,포천시,00000,,
4165010200,경기도,41650,포천시,10200,어룡동,
4165034026,경기도,41650,포천시,34026,신북면,계류리
4165034028,경기도,41650,포천시,34028,신북면,삼성당리
4165034029,경기도,41650,포천시,34029,신북면,삼정리
4165034030,경기도,41650,포천시,34030,신북면,갈월리
4165034032,경기도,41650,포천시,34032,신북면,덕둔리
4127110500,경기도,41271,안산시상록구,10500,팔곡이동,
4127110700,경기도,41271,안산시상록구,10700,부곡동,
4127110800,경기도,41271,안산시상록구,10800,성포동,
4127110900,경기도,41271,안산시상록구,10900,월피동,
4127111100,경기도,41271,안산시상록구,11100,건건동,
4127111200,경기도,41271,안산시상록구,11200,사사동,
4127111300,경기도,41271,안산시상록구,11300,수암동,
4136025622,경기도,41360,남양주시,25622,화도읍,묵현리
4136025623,경기도,41360,남양주시,25623,화도읍,가곡리
4127111500,경기도,41271,안산시상록구,11500,장하동,
4127310100,경기도,41273,안산시단원구,10100,고잔동,
4127310200,경기도,41273,안산시단원구,10200,와동,
4111314100,경기도,41113,수원시권선구,14100,당수동,
4111500000,경기도,41115,수원시팔달구,00000,,
4111512000,경기도,41115,수원시팔달구,12000,팔달로1가,
4111512100,경기도,41115,수원시팔달구,12100,팔달로2가,
4111512200,경기도,41115,수원시팔달구,12200,팔달로3가,
4111512300,경기도,41115,수원시팔달구,12300,남창동,
4111512400,경기도,41115,수원시팔달구,12400,영동,
4111512500,경기도,41115,수원시팔달구,12500,중동,
4111512600,경기도,41115,수원시팔달구,12600,구천동,
4111512700,경기도,41115,수원시팔달구,12700,남수동,
4111512800,경기도,41115,수원시팔달구,12800,매향동,
4111512900,경기도,41115,수원시팔달구,12900,북수동,
4111513000,경기도,41115,수원시팔달구,13000,신풍동,
4111513100,경기도,41115,수원시팔달구,13100,장안동,
4111513200,경기도,41115,수원시팔달구,13200,교동,
4111513300,경기도,41115,수원시팔달구,13300,매교동,
4111513400,경기도,41115,수원시팔달구,13400,매산로1가,
4111513500,경기도,41115,수원시팔달구,13500,매산로2가,
4111513600,경기도,41115,수원시팔달구,13600,매산로3가,
4163000000,경기도,41630,양주시,00000,,
4163010100,경기도,41630,양주시,10100,유양동,
4163010200,경기도,41630,양주시,10200,어둔동,
4163010300,경기도,41630,양주시,10300,남방동,
4163010400,경기도,41630,양주시,10400,마전동,
4163010500,경기도,41630,양주시,10500,산북동,
4163010600,경기도,41630,양주시,10600,광사동,
4163010700,경기도,41630,양주시,10700,만송동,
4163010800,경기도,41630,양주시,10800,삼숭동,
4163010900,경기도,41630,양주시,10900,고읍동,
4163011000,경기도,41630,양주시,11000,덕정동,
4163011100,경기도,41630,양주시,11100,봉양동,
4163011200,경기도,41630,양주시,11200,회암동,
4163011300,경기도,41630,양주시,11300,율정동,
4163011400,경기도,41630,양주시,11400,옥정동,
4163011500,경기도,41630,양주시,11500,고암동,
4163011600,경기도,41630,양주시,11600,덕계동,
4163011700,경기도,41630,양주시,11700,회정동,
4163025000,경기도,41630,양주시,25000,백석읍,
4163025021,경기도,41630,양주시,25021,백석읍,방성리
4163025022,경기도,41630,양주시,25022,백석읍,오산리
4163025024,경기도,41630,양주시,25024,백석읍,가업리
4163025025,경기도,41630,양주시,25025,백석읍,홍죽리
4163025026,경기도,41630,양주시,25026,백석읍,연곡리
4163031000,경기도,41630,양주시,31000,은현면,
4163031021,경기도,41630,양주시,31021,은현면,용암리
4163031022,경기도,41630,양주시,31022,은현면,선암리
4163031024,경기도,41630,양주시,31024,은현면,봉암리
4163031025,경기도,41630,양주시,31025,은현면,하패리
4163031026,경기도,41630,양주시,31026,은현면,도하리
4155042022,경기도,41550,안성시,42022,고삼면,신창리
4155042023,경기도,41550,안성시,42023,고삼면,대갈리
4155034000,경기도,41550,안성시,34000,미양면,
4183036022,경기도,41830,양평군,36022,단월면,삼가리
4183036023,경기도,41830,양평군,36023,단월면,봉상리
4183036025,경기도,41830,양평군,36025,단월면,덕수리
4183036026,경기도,41830,양평군,36026,단월면,부안리
4183036027,경기도,41830,양평군,36027,단월면,명성리
4183036029,경기도,41830,양평군,36029,단월면,산음리
4183037000,경기도,41830,양평군,37000,청운면,
4183037022,경기도,41830,양평군,37022,청운면,여물리
4183037023,경기도,41830,양평군,37023,청운면,비룡리
4183037024,경기도,41830,양평군,37024,청운면,가현리
4183037026,경기도,41830,양평군,37026,청운면,도원리
4183037027,경기도,41830,양평군,37027,청운면,신론리
4183037028,경기도,41830,양평군,37028,청운면,삼성리
4183038000,경기도,41830,양평군,38000,양동면,
4183038021,경기도,41830,양평군,38021,양동면,쌍학리
4183038022,경기도,41830,양평군,38022,양동면,석곡리
4148025300,경기도,41480,파주시,25300,파주읍,
4148025321,경기도,41480,파주시,25321,파주읍,봉서리
4148025323,경기도,41480,파주시,25323,파주읍,부곡리
4148025324,경기도,41480,파주시,25324,파주읍,봉암리
4148025325,경기도,41480,파주시,25325,파주읍,백석리
4159025321,경기도,41590,화성시,25321,봉담읍,상리
4159025322,경기도,41590,화성시,25322,봉담읍,내리
4159025324,경기도,41590,화성시,25324,봉담읍,동화리
4159025325,경기도,41590,화성시,25325,봉담읍,와우리
4159025326,경기도,41590,화성시,25326,봉담읍,수기리
4159025328,경기도,41590,화성시,25328,봉담읍,왕림리
4159025329,경기도,41590,화성시,25329,봉담읍,세곡리
4159025330,경기도,41590,화성시,25330,봉담읍,당하리
4159025332,경기도,41590,화성시,25332,봉담읍,유리
4159025333,경기도,41590,화성시,25333,봉담읍,덕리
4157010300,경기도,41570,김포시,10300,운양동,
4157010400,경기도,41570,김포시,10400,장기동,
4157010500,경기도,41570,김포시,10500,감정동,
4157010700,경기도,41570,김포시,10700,풍무동,
4157025000,경기도,41570,김포시,25000,통진읍,
4183038025,경기도,41830,양평군,38025,양동면,금왕리
4183038026,경기도,41830,양평군,38026,양동면,계정리
4183038027,경기도,41830,양평군,38027,양동면,삼산리
4183038028,경기도,41830,양평군,38028,양동면,단석리
4183040000,경기도,41830,양평군,40000,용문면,
4183040021,경기도,41830,양평군,40021,용문면,마룡리
4183040022,경기도,41830,양평군,40022,용문면,화전리
4183040023,경기도,41830,양평군,40023,용문면,삼성리
4183040024,경기도,41830,양평군,40024,용문면,다문리
4183040025,경기도,41830,양평군,40025,용문면,연수리
4183040026,경기도,41830,양평군,40026,용문면,금곡리
4183040027,경기도,41830,양평군,40027,용문면,광탄리
4183040028,경기도,41830,양평군,40028,용문면,망능리
4183040029,경기도,41830,양평군,40029,용문면,중원리
4183040030,경기도,41830,양평군,40030,용문면,조현리
4183040031,경기도,41830,양평군,40031,용문면,덕촌리
4183040032,경기도,41830,양평군,40032,용문면,오촌리
4183040033,경기도,41830,양평군,40033,용문면,신점리
4183041000,경기도,41830,양평군,41000,개군면,
4183041021,경기도,41830,양평군,41021,개군면,하자포리
4183041022,경기도,41830,양평군,41022,개군면,구미리
4183041023,경기도,41830,양평군,41023,개군면,앙덕리
4183041024,경기도,41830,양평군,41024,개군면,석장리
4183041025,경기도,41830,양평군,41025,개군면,공세리
4180033041,경기도,41800,연천군,33041,백학면,두매리
4180033046,경기도,41800,연천군,33046,백학면,석장리
4180034000,경기도,41800,연천군,34000,미산면,
4180034021,경기도,41800,연천군,34021,미산면,동이리
4180034022,경기도,41800,연천군,34022,미산면,아미리
4180034023,경기도,41800,연천군,34023,미산면,백석리
4180034024,경기도,41800,연천군,34024,미산면,유촌리
4180034025,경기도,41800,연천군,34025,미산면,광동리
4180034026,경기도,41800,연천군,34026,미산면,마전리
4180034027,경기도,41800,연천군,34027,미산면,우정리
4183025024,경기도,41830,양평군,25024,양평읍,덕평리
4183025025,경기도,41830,양평군,25025,양평읍,공흥리
4183025026,경기도,41830,양평군,25026,양평읍,백안리
4183025027,경기도,41830,양평군,25027,양평읍,도곡리
4111000000,경기도,41110,수원시,00000,,
4111100000,경기도,41111,수원시장안구,00000,,
4111112900,경기도,41111,수원시장안구,12900,파장동,
4111113000,경기도,41111,수원시장안구,13000,정자동,
4111113100,경기도,41111,수원시장안구,13100,이목동,
4115010900,경기도,41150,의정부시,10900,금오동,
4111113200,경기도,41111,수원시장안구,13200,율전동,
4111113400,경기도,41111,수원시장안구,13400,영화동,
4111113500,경기도,41111,수원시장안구,13500,송죽동,
4111113600,경기도,41111,수원시장안구,13600,조원동,
4111113800,경기도,41111,수원시장안구,13800,상광교동,
4111113900,경기도,41111,수원시장안구,13900,하광교동,
4111300000,경기도,41113,수원시권선구,00000,,
4115011000,경기도,41150,의정부시,11000,가능동,
4115011100,경기도,41150,의정부시,11100,녹양동,
4111312700,경기도,41113,수원시권선구,12700,평동,
4115011300,경기도,41150,의정부시,11300,산곡동,
4117000000,경기도,41170,안양시,00000,,
4122032027,경기도,41220,평택시,32027,서탄면,적봉리
4155031028,경기도,41550,안성시,31028,보개면,이전리
4155031029,경기도,41550,안성시,31029,보개면,불현리
4159035027,경기도,41590,화성시,35027,서신면,홍법리
4159035028,경기도,41590,화성시,35028,서신면,사곳리
4159035030,경기도,41590,화성시,35030,서신면,용두리
4159035031,경기도,41590,화성시,35031,서신면,궁평리
4159035032,경기도,41590,화성시,35032,서신면,백미리
4159036021,경기도,41590,화성시,36021,팔탄면,하저리
4159036022,경기도,41590,화성시,36022,팔탄면,창곡리
4159036024,경기도,41590,화성시,36024,팔탄면,가재리
4159036025,경기도,41590,화성시,36025,팔탄면,구장리
4159036026,경기도,41590,화성시,36026,팔탄면,율암리
4159036028,경기도,41590,화성시,36028,팔탄면,덕천리
4159036029,경기도,41590,화성시,36029,팔탄면,지월리
4159036030,경기도,41590,화성시,36030,팔탄면,덕우리
4159036032,경기도,41590,화성시,36032,팔탄면,월문리
4159036033,경기도,41590,화성시,36033,팔탄면,화당리
4161035025,경기도,41610,광주시,35025,남종면,귀여리
4161035026,경기도,41610,광주시,35026,남종면,검천리
4161035027,경기도,41610,광주시,35027,남종면,수청리
4159041023,경기도,41590,화성시,41023,정남면,보통리
4159041024,경기도,41590,화성시,41024,정남면,관항리
4159041025,경기도,41590,화성시,41025,정남면,오일리
4159041027,경기도,41590,화성시,41027,정남면,문학리
4159041028,경기도,41590,화성시,41028,정남면,신리
4159041030,경기도,41590,화성시,41030,정남면,귀래리
4159041031,경기도,41590,화성시,41031,정남면,제기리
4159041032,경기도,41590,화성시,41032,정남면,덕절리
4159041034,경기도,41590,화성시,41034,정남면,망월리
4159041035,경기도,41590,화성시,41035,정남면,수면리
4159040024,경기도,41590,화성시,40024,양감면,송산리
4159040026,경기도,41590,화성시,40026,양감면,요당리
4159040027,경기도,41590,화성시,40027,양감면,대양리
4159041000,경기도,41590,화성시,41000,정남면,
4157025600,경기도,41570,김포시,25600,양촌읍,
4157034000,경기도,41570,김포시,34000,대곶면,
4157034021,경기도,41570,김포시,34021,대곶면,대능리
4157034022,경기도,41570,김포시,34022,대곶면,대벽리
4157034023,경기도,41570,김포시,34023,대곶면,약암리
4157034024,경기도,41570,김포시,34024,대곶면,상마리
4157034025,경기도,41570,김포시,34025,대곶면,율생리
4157034026,경기도,41570,김포시,34026,대곶면,초원지리
4157034027,경기도,41570,김포시,34027,대곶면,거물대리
4157034028,경기도,41570,김포시,34028,대곶면,오니산리
4157034029,경기도,41570,김포시,34029,대곶면,송마리
4157034030,경기도,41570,김포시,34030,대곶면,석정리
4157034031,경기도,41570,김포시,34031,대곶면,쇄암리
4157034032,경기도,41570,김포시,34032,대곶면,신안리
4157034033,경기도,41570,김포시,34033,대곶면,대명리
4157035000,경기도,41570,김포시,35000,월곶면,
4157035021,경기도,41570,김포시,35021,월곶면,군하리
4157035022,경기도,41570,김포시,35022,월곶면,고막리
4157035023,경기도,41570,김포시,35023,월곶면,갈산리
4159034028,경기도,41590,화성시,34028,송산면,신천리
4159034029,경기도,41590,화성시,34029,송산면,독지리
4159034030,경기도,41590,화성시,34030,송산면,마산리
4159034031,경기도,41590,화성시,34031,송산면,고포리
4159034032,경기도,41590,화성시,34032,송산면,지화리
4159034033,경기도,41590,화성시,34033,송산면,중송리
4159034034,경기도,41590,화성시,34034,송산면,육일리
4157035024,경기도,41570,김포시,35024,월곶면,고양리
4157035025,경기도,41570,김포시,35025,월곶면,포내리
4157035026,경기도,41570,김포시,35026,월곶면,성동리
4157035027,경기도,41570,김포시,35027,월곶면,보구곶리
4157035028,경기도,41570,김포시,35028,월곶면,용강리
4157035029,경기도,41570,김포시,35029,월곶면,조강리
4157035030,경기도,41570,김포시,35030,월곶면,개곡리
4157036000,경기도,41570,김포시,36000,하성면,
4157036021,경기도,41570,김포시,36021,하성면,마곡리
4157036022,경기도,41570,김포시,36022,하성면,석탄리
4157036023,경기도,41570,김포시,36023,하성면,후평리
4157036024,경기도,41570,김포시,36024,하성면,시암리
4157036025,경기도,41570,김포시,36025,하성면,마조리
4157036026,경기도,41570,김포시,36026,하성면,가금리
4161033021,경기도,41610,광주시,33021,도척면,노곡리
4161033022,경기도,41610,광주시,33022,도척면,유정리
4161033023,경기도,41610,광주시,33023,도척면,방도리
4161033025,경기도,41610,광주시,33025,도척면,상림리
4161033026,경기도,41610,광주시,33026,도척면,도웅리
4161033028,경기도,41610,광주시,33028,도척면,진우리
4161034000,경기도,41610,광주시,34000,퇴촌면,
4161034021,경기도,41610,광주시,34021,퇴촌면,광동리
4161034023,경기도,41610,광주시,34023,퇴촌면,우산리
4161034024,경기도,41610,광주시,34024,퇴촌면,영동리
4161034025,경기도,41610,광주시,34025,퇴촌면,도수리
4163032022,경기도,41630,양주시,32022,남면,신암리
4163032023,경기도,41630,양주시,32023,남면,매곡리
4163032025,경기도,41630,양주시,32025,남면,두곡리
4163032026,경기도,41630,양주시,32026,남면,경신리
4163032027,경기도,41630,양주시,32027,남면,상수리
4163032029,경기도,41630,양주시,32029,남면,한산리
4128710700,경기도,41287,고양시일산서구,10700,구산동,
4129000000,경기도,41290,과천시,00000,,
4129010100,경기도,41290,과천시,10100,관문동,
4129010200,경기도,41290,과천시,10200,문원동,
4129010400,경기도,41290,과천시,10400,막계동,
4129010500,경기도,41290,과천시,10500,과천동,
4129010600,경기도,41290,과천시,10600,주암동,
4125000000,경기도,41250,동두천시,00000,,
4125010100,경기도,41250,동두천시,10100,송내동,
4125010300,경기도,41250,동두천시,10300,생연동,
4125010400,경기도,41250,동두천시,10400,광암동,
4125010500,경기도,41250,동두천시,10500,걸산동,
4125010700,경기도,41250,동두천시,10700,동두천동,
4125010800,경기도,41250,동두천시,10800,안흥동,
4125011000,경기도,41250,동두천시,11000,하봉암동,
4125011100,경기도,41250,동두천시,11100,탑동동,
4125011200,경기도,41250,동두천시,11200,상패동,
4127100000,경기도,41271,안산시상록구,00000,,
4128112200,경기도,41281,고양시덕양구,12200,대장동,
4128112400,경기도,41281,고양시덕양구,12400,강매동,
4128112500,경기도,41281,고양시덕양구,12500,행주내동,
4128112700,경기도,41281,고양시덕양구,12700,신평동,
4128112800,경기도,41281,고양시덕양구,12800,행신동,
4128112900,경기도,41281,고양시덕양구,12900,화전동,
4128113100,경기도,41281,고양시덕양구,13100,덕은동,
4128113200,경기도,41281,고양시덕양구,13200,향동동,
4128500000,경기도,41285,고양시일산동구,00000,,
4128510200,경기도,41285,고양시일산동구,10200,중산동,
4128510300,경기도,41285,고양시일산동구,10300,정발산동,
4128510400,경기도,41285,고양시일산동구,10400,장항동,
4128510600,경기도,41285,고양시일산동구,10600,백석동,
4128510700,경기도,41285,고양시일산동구,10700,풍동,
4128510800,경기도,41285,고양시일산동구,10800,산황동,
4128511000,경기도,41285,고양시일산동구,11000,지영동,
4128511100,경기도,41285,고양시일산동구,11100,설문동,
4128511200,경기도,41285,고양시일산동구,11200,문봉동,
4128511300,경기도,41285,고양시일산동구,11300,성석동,
4128700000,경기도,41287,고양시일산서구,00000,,
4128710100,경기도,41287,고양시일산서구,10100,일산동,
4128710200,경기도,41287,고양시일산서구,10200,주엽동,
4128710300,경기도,41287,고양시일산서구,10300,탄현동,
4128710400,경기도,41287,고양시일산서구,10400,대화동,
4128710500,경기도,41287,고양시일산서구,10500,덕이동,
4128710600,경기도,41287,고양시일산서구,10600,가좌동,
4165031027,경기도,41650,포천시,31027,군내면,상성북리
4165031028,경기도,41650,포천시,31028,군내면,하성북리
4165032000,경기도,41650,포천시,32000,내촌면,
4165032021,경기도,41650,포천시,32021,내촌면,진목리
4165032022,경기도,41650,포천시,32022,내촌면,마명리
4165032023,경기도,41650,포천시,32023,내촌면,음현리
4165032024,경기도,41650,포천시,32024,내촌면,내리
4165032025,경기도,41650,포천시,32025,내촌면,소학리
4165032026,경기도,41650,포천시,32026,내촌면,신팔리
4165033000,경기도,41650,포천시,33000,가산면,
4165033021,경기도,41650,포천시,33021,가산면,마산리
4165033022,경기도,41650,포천시,33022,가산면,감암리
4165033023,경기도,41650,포천시,33023,가산면,방축리
4165033024,경기도,41650,포천시,33024,가산면,가산리
4165033025,경기도,41650,포천시,33025,가산면,정교리
4113310800,경기도,41133,성남시중원구,10800,갈현동,
4113310900,경기도,41133,성남시중원구,10900,하대원동,
4113500000,경기도,41135,성남시분당구,00000,,
4113510100,경기도,41135,성남시분당구,10100,분당동,
4113510200,경기도,41135,성남시분당구,10200,수내동,
4113510300,경기도,41135,성남시분당구,10300,정자동,
4113510400,경기도,41135,성남시분당구,10400,율동,
4113510500,경기도,41135,성남시분당구,10500,서현동,
4113510600,경기도,41135,성남시분당구,10600,이매동,
4113510700,경기도,41135,성남시분당구,10700,야탑동,
4113510800,경기도,41135,성남시분당구,10800,판교동,
4113510900,경기도,41135,성남시분당구,10900,삼평동,
4113511000,경기도,41135,성남시분당구,11000,백현동,
4113511100,경기도,41135,성남시분당구,11100,금곡동,
4113511300,경기도,41135,성남시분당구,11300,동원동,
4113511400,경기도,41135,성남시분당구,11400,구미동,
4113511500,경기도,41135,성남시분당구,11500,운중동,
4113511700,경기도,41135,성남시분당구,11700,석운동,
4113511800,경기도,41135,성남시분당구,11800,하산운동,
4115000000,경기도,41150,의정부시,00000,,
4115010200,경기도,41150,의정부시,10200,호원동,
4115010300,경기도,41150,의정부시,10300,장암동,
4115010500,경기도,41150,의정부시,10500,용현동,
4115010600,경기도,41150,의정부시,10600,민락동,
4115010700,경기도,41150,의정부시,10700,낙양동,
4122031022,경기도,41220,평택시,31022,진위면,마산리
4122031023,경기도,41220,평택시,31023,진위면,은산리
4122031025,경기도,41220,평택시,31025,진위면,고현리
4122031026,경기도,41220,평택시,31026,진위면,청호리
4122031027,경기도,41220,평택시,31027,진위면,갈곶리
4122031029,경기도,41220,평택시,31029,진위면,가곡리
4122031030,경기도,41220,평택시,31030,진위면,견산리
4122031031,경기도,41220,평택시,31031,진위면,하북리
4122032000,경기도,41220,평택시,32000,서탄면,
4122032021,경기도,41220,평택시,32021,서탄면,금암리
4122032023,경기도,41220,평택시,32023,서탄면,수월암리
4122032024,경기도,41220,평택시,32024,서탄면,내천리
4122032025,경기도,41220,평택시,32025,서탄면,마두리
4128111200,경기도,41281,고양시덕양구,11200,동산동,
4128111300,경기도,41281,고양시덕양구,11300,용두동,
4128111400,경기도,41281,고양시덕양구,11400,벽제동,
4128111600,경기도,41281,고양시덕양구,11600,고양동,
4128111700,경기도,41281,고양시덕양구,11700,대자동,
4128111900,경기도,41281,고양시덕양구,11900,내유동,
4128112000,경기도,41281,고양시덕양구,12000,토당동,
4128112100,경기도,41281,고양시덕양구,12100,내곡동,
4155032031,경기도,41550,안성시,32031,금광면,오산리
4155032032,경기도,41550,안성시,32032,금광면,옥정리
4150037026,경기도,41500,이천시,37026,설성면,장천리
4150037027,경기도,41500,이천시,37027,설성면,자석리
4150037028,경기도,41500,이천시,37028,설성면,암산리
